"","olat","olng","lat5","lon5","neighborhood","mode","time_start","dis"
"1633",47.62968,-122.31531,47.62651,-122.31473,"Broadway",1,"5/21/2015 17:49:13.987 ",355.555417830857
"1634",47.6228,-122.31257,47.61512,-122.3214,"Stevens",23,"5/19/2015 7:13:18.970 ",1081.62163789163
"1635",47.60795,-122.33748,47.61011,-122.33694,"Central Business District",23,"5/19/2015 17:41:18.960 ",243.841526820716
"1636",47.60542,-122.34052,47.60828,-122.33611,"Central Business District",1,"5/20/2015 16:42:06.019 ",459.252181399638
"1637",47.61025,-122.33775,47.61336,-122.32933,"Central Business District",23,"5/20/2015 16:57:17.021 ",720.513125518684
"1638",47.62199,-122.31627,47.62304,-122.31282,"Broadway",1,"5/21/2015 7:22:42.038 ",284.022143406222
"1639",47.60639,-122.33911,47.60861,-122.33665,"Central Business District",1,"5/21/2015 17:34:32.016 ",308.481053227135
"1640",47.61012,-122.33726,47.61277,-122.33051,"Central Business District",23,"5/21/2015 17:49:31.958 ",586.200055476298
"1641",47.70932,-122.3211,47.68308,-122.31843,"Pinehurst",6,"5/19/2015 8:50:09.974 ",2927.86572250485
"1642",47.6709,-122.3111,47.66839,-122.3223,"University District",6,"5/19/2015 11:49:20.035 ",884.858964964092
"1644",47.59816,-122.32306,47.5984,-122.32459,"International District",1,"5/19/2015 13:31:28.992 ",117.916669128751
"1645",47.59836,-122.32448,47.61513,-122.32914,"International District",6,"5/19/2015 14:13:01.978 ",1899.30783500557
"1646",47.67082,-122.31145,47.66153,-122.31291,"University District",6,"5/20/2015 6:52:59.002 ",1039.93410102909
"1657",47.68254,-122.3167,47.70066,-122.32345,"Roosevelt",6,"5/19/2015 7:51:46.022 ",2079.55533585234
"1658",47.70083,-122.32399,47.68383,-122.31754,"Maple Leaf",23,"5/19/2015 16:57:20.995 ",1953.17088670629
"1659",47.67082,-122.31118,47.66133,-122.31218,"University District",6,"5/20/2015 6:52:13.987 ",1059.0786547129
"1670",47.59952,-122.33283,47.60951,-122.34531,"Pioneer Square",2,"5/19/2015 18:53:02.976 ",1454.00917531779
"1671",47.67056,-122.38667,47.65271,-122.37639,"Adams",2,"5/20/2015 8:28:35.962 ",2131.29455730817
"1672",47.59944,-122.33253,47.60103,-122.33401,"Pioneer Square",1,"5/20/2015 12:44:18.010 ",208.973407812568
"1673",47.59952,-122.33282,47.61362,-122.35259,"Pioneer Square",2,"5/20/2015 18:48:41.962 ",2159.94183043781
"1674",47.6705,-122.3866,47.66808,-122.37226,"Adams",2,"5/20/2015 19:51:37.037 ",1108.21851843154
"1675",47.66808,-122.37226,47.66549,-122.37324,"West Woodland",1,"5/20/2015 20:00:37.037 ",297.53064631226
"1676",47.66549,-122.37324,47.66778,-122.37524,"West Woodland",1,"5/20/2015 20:11:55.018 ",295.745583249676
"1677",47.66488,-122.37375,47.66787,-122.37259,"West Woodland",1,"5/20/2015 21:32:06.029 ",344.01811607725
"1678",47.67047,-122.38663,47.66301,-122.37886,"Adams",2,"5/21/2015 8:08:45.024 ",1014.36520557659
"1679",47.59942,-122.33266,47.61005,-122.34614,"Pioneer Square",2,"5/21/2015 19:24:56.995 ",1556.89253623673
"1737",47.62371,-122.33702,47.62325,-122.33734,"South Lake Union",1,"5/19/2015 13:02:42.979 ",56.5561981334704
"1738",47.60067,-122.32717,47.6009,-122.32892,"International District",26,"5/20/2015 9:29:17.981 ",133.830247243828
"1739",47.62381,-122.33672,47.62434,-122.33524,"South Lake Union",26,"5/20/2015 18:30:18.029 ",125.742874200617
"1740",47.59757,-122.32683,47.6005,-122.32684,"International District",1,"5/20/2015 18:51:31.997 ",326.166971794399
"1741",47.60088,-122.32716,47.59745,-122.32599,"International District",26,"5/21/2015 9:23:55.968 ",391.796161599537
"1742",47.62335,-122.33577,47.6234,-122.33582,"South Lake Union",26,"5/21/2015 17:40:41.030 ",6.71219937392118
"1743",47.61731,-122.32403,47.61831,-122.32925,"Broadway",1,"5/19/2015 6:37:53.962 ",407.206769061299
"1744",47.61857,-122.35122,47.61835,-122.34547,"Belltown",23,"5/19/2015 15:05:11.040 ",432.154421212642
"1745",47.61729,-122.32396,47.61912,-122.32814,"Broadway",1,"5/19/2015 16:15:55.008 ",374.003455204082
"1746",47.64107,-122.32197,47.63593,-122.32149,"Montlake",1,"5/19/2015 17:14:21.034 ",573.313803965632
"1747",47.6173,-122.32378,47.61391,-122.32201,"Broadway",1,"5/19/2015 18:27:03.024 ",400.065103326241
"1748",47.61391,-122.32201,47.61575,-122.32245,"First Hill",1,"5/19/2015 18:42:05.990 ",207.472083264689
"1749",47.61727,-122.32383,47.61848,-122.33256,"Broadway",1,"5/20/2015 6:34:48.979 ",668.780836497709
"1750",47.61833,-122.35161,47.66533,-122.32176,"Belltown",22,"5/20/2015 8:44:07.958 ",5690.90400529062
"1753",47.61721,-122.32397,47.61854,-122.33703,"Broadway",1,"5/21/2015 6:42:07.978 ",991.108620677677
"1754",47.6303,-122.31636,47.62216,-122.32097,"Broadway",1,"5/21/2015 17:39:33.034 ",969.904529601004
"1755",47.63804,-122.34689,47.61841,-122.33831,"East Queen Anne",7,"5/19/2015 12:34:24.010 ",2278.03571231548
"1756",47.60705,-122.30932,47.60713,-122.32164,"Minor",7,"5/19/2015 14:12:28.973 ",924.693694774585
"1757",47.63777,-122.34682,47.63654,-122.35385,"East Queen Anne",1,"5/19/2015 15:54:26.006 ",544.804725728475
"1758",47.63701,-122.35698,47.63816,-122.34949,"West Queen Anne",1,"5/19/2015 17:05:11.011 ",576.218487430416
"1759",47.6378,-122.34691,47.63649,-122.35397,"East Queen Anne",1,"5/20/2015 17:20:15.014 ",549.280126882719
"1760",47.63518,-122.35711,47.63817,-122.35321,"West Queen Anne",1,"5/20/2015 18:03:27.965 ",443.131894306486
"1761",47.63785,-122.34675,47.63913,-122.35277,"East Queen Anne",1,"5/21/2015 8:14:16.022 ",473.495013210469
"1762",47.63694,-122.35918,47.63732,-122.35262,"West Queen Anne",1,"5/21/2015 10:29:30.970 ",493.878625408461
"1763",47.63785,-122.34685,47.67009,-122.34722,"East Queen Anne",7,"5/21/2015 12:12:29.002 ",3589.04762288427
"1764",47.70431,-122.32615,47.70868,-122.33415,"Maple Leaf",7,"5/21/2015 13:47:54.989 ",771.872132285687
"1765",47.71471,-122.34291,47.68816,-122.3446,"Haller Lake",7,"5/21/2015 14:36:46.022 ",2958.24312980484
"1766",47.638,-122.34678,47.63937,-122.36101,"East Queen Anne",7,"5/21/2015 15:25:13.987 ",1078.19679083023
"1767",47.64039,-122.39882,47.64839,-122.37747,"Southeast Magnolia",7,"5/21/2015 15:59:04.992 ",1832.22342890961
"1768",47.61321,-122.34013,47.62201,-122.34752,"Belltown",22,"5/21/2015 22:14:17.030 ",1125.67354744717
"1778",47.64352,-122.30441,47.64131,-122.30976,"Montlake",6,"5/19/2015 8:46:05.981 ",470.674609584175
"1779",47.64909,-122.30808,47.63226,-122.30732,"University District",6,"5/19/2015 18:12:32.026 ",1874.374026699
"1780",47.60652,-122.31555,47.61341,-122.33031,"Minor",6,"5/19/2015 20:07:30.029 ",1347.33685513965
"1781",47.72034,-122.29507,47.81938,-122.28029,"Olympic Hills",6,"5/19/2015 21:40:00.019 ",11080.4010383398
"1784",47.64096,-122.30944,47.64257,-122.3069,"Montlake",6,"5/20/2015 9:05:13.978 ",261.561821595456
"1785",47.64144,-122.30916,47.63507,-122.30808,"Montlake",6,"5/20/2015 18:13:45.984 ",713.717408536645
"1786",47.60649,-122.31547,47.72164,-122.32431,"Minor",6,"5/20/2015 18:58:49.958 ",12835.5606270188
"1788",47.64104,-122.31034,47.64311,-122.30641,"Montlake",6,"5/21/2015 9:15:33.984 ",374.141975768056
"1789",47.60624,-122.31588,47.60588,-122.3264,"Minor",6,"5/21/2015 18:37:32.016 ",790.587629991476
"1791",47.664,-122.33087,47.60171,-122.33179,"Wallingford",7,"5/19/2015 11:25:35.990 ",6934.43452177669
"1792",47.6423,-122.34389,47.64901,-122.34609,"East Queen Anne",7,"5/19/2015 15:57:58.032 ",764.959553534442
"1793",47.64184,-122.30856,47.71957,-122.29499,"Montlake",7,"5/19/2015 20:17:19.968 ",8712.42849683839
"1794",47.70337,-122.32957,47.71385,-122.33695,"Maple Leaf",1,"5/20/2015 9:32:03.005 ",1290.97821170115
"1795",47.71222,-122.33467,47.71723,-122.32474,"Haller Lake",7,"5/20/2015 14:38:34.022 ",929.618070518191
"1799",47.71261,-122.33742,47.7242,-122.32413,"Haller Lake",7,"5/21/2015 14:32:21.984 ",1629.50125933646
"1801",47.60512,-122.31586,47.72108,-122.32419,"Minor",7,"5/21/2015 20:14:21.984 ",12923.7064876977
"1803",47.68051,-122.35495,47.61637,-122.34646,"Phinney Ridge",23,"5/19/2015 9:55:28.042 ",7168.3637429559
"1804",47.61165,-122.33774,47.66505,-122.35401,"Central Business District",23,"5/19/2015 19:44:57.005 ",6068.43801336582
"1805",47.68058,-122.35519,47.61801,-122.3445,"Phinney Ridge",23,"5/20/2015 9:28:00.998 ",7011.24270162238
"1806",47.612,-122.33901,47.67751,-122.35513,"Belltown",7,"5/20/2015 20:19:23.002 ",7392.07477111114
"1807",47.68052,-122.35507,47.66497,-122.34005,"Phinney Ridge",6,"5/21/2015 12:43:13.037 ",2064.95136306922
"1809",47.68057,-122.35515,47.70067,-122.34458,"Phinney Ridge",7,"5/20/2015 11:14:07.987 ",2373.56945990465
"1811",47.68045,-122.35538,47.64463,-122.34739,"Phinney Ridge",7,"5/20/2015 19:59:07.958 ",4032.20964073606
"1812",47.61274,-122.33917,47.63104,-122.34337,"Belltown",7,"5/20/2015 20:12:26.986 ",2061.3770139472
"1813",47.68052,-122.35506,47.66992,-122.35446,"Phinney Ridge",23,"5/21/2015 8:53:50.035 ",1180.84332290653
"1814",47.61896,-122.34352,47.67605,-122.35431,"South Lake Union",23,"5/21/2015 17:57:52.042 ",6406.53882262207
"1815",47.70674,-122.31491,47.7747,-122.34433,"Maple Leaf",6,"5/19/2015 11:07:58.973 ",7879.3364681043
"1817",47.70959,-122.32006,47.70963,-122.31673,"Pinehurst",6,"5/19/2015 12:54:29.981 ",249.475387214385
"1818",47.70666,-122.31501,47.68685,-122.32284,"Maple Leaf",7,"5/20/2015 15:55:28.042 ",2281.93869252198
"1819",47.61462,-122.31799,47.60844,-122.32756,"Broadway",6,"5/19/2015 7:38:47.040 ",994.527407641196
"1820",47.54838,-122.32292,47.56085,-122.32312,"Georgetown",6,"5/19/2015 7:53:01.018 ",1388.23536774582
"1822",47.54835,-122.32306,47.58919,-122.32172,"Georgetown",6,"5/19/2015 16:50:45.024 ",4547.40188651316
"1823",47.59908,-122.31721,47.60682,-122.31678,"International District",6,"5/19/2015 17:25:53.962 ",862.217148604144
"1824",47.61507,-122.31773,47.60804,-122.32808,"Broadway",6,"5/20/2015 7:39:40.003 ",1102.60391175765
"1825",47.54803,-122.32268,47.57334,-122.32184,"Georgetown",6,"5/20/2015 7:51:32.026 ",2818.20281628976
"1827",47.54833,-122.32304,47.56853,-122.32281,"Georgetown",6,"5/20/2015 17:07:02.035 ",2248.7200941584
"1828",47.61494,-122.31857,47.62196,-122.32811,"Broadway",6,"5/20/2015 21:30:41.011 ",1059.77503557152
"1829",47.69578,-122.3183,47.64174,-122.32317,"Maple Leaf",6,"5/20/2015 21:51:19.037 ",6026.77281464312
"1830",47.61405,-122.31749,47.60181,-122.31691,"Broadway",2,"5/21/2015 7:54:47.030 ",1363.2457240331
"1832",47.61436,-122.31833,47.60746,-122.32965,"Broadway",6,"5/19/2015 7:41:07.958 ",1145.2928889236
"1833",47.54796,-122.32309,47.59463,-122.32381,"Georgetown",6,"5/19/2015 16:51:39.024 ",5195.56204708784
"1834",47.59894,-122.31674,47.60596,-122.3168,"International District",6,"5/19/2015 17:25:44.026 ",781.475802291756
"1835",47.62474,-122.30783,47.61732,-122.30339,"Stevens",6,"5/19/2015 18:11:33.014 ",890.643913172077
"1836",47.61744,-122.30349,47.61338,-122.30217,"Minor",6,"5/19/2015 18:29:52.973 ",462.684491513013
"1837",47.62659,-122.30117,47.624,-122.32104,"Stevens",6,"5/19/2015 18:42:14.976 ",1518.40492160819
"1838",47.61934,-122.32455,47.61451,-122.31822,"Broadway",6,"5/19/2015 20:25:37.027 ",717.434806196905
"1839",47.61766,-122.31827,47.61422,-122.31821,"Broadway",6,"5/19/2015 20:31:50.016 ",382.965515951916
"1840",47.548,-122.32275,47.60088,-122.31693,"Georgetown",6,"5/20/2015 17:16:37.978 ",5902.77903023301
"1841",47.62469,-122.30794,47.54817,-122.3231,"Stevens",6,"5/21/2015 7:49:39.014 ",8593.88090698833
"1842",47.54819,-122.32312,47.60181,-122.31682,"Georgetown",6,"5/21/2015 17:18:55.008 ",5987.67252901459
"1843",47.60844,-122.31677,47.61436,-122.31836,"Minor",6,"5/21/2015 19:05:40.963 ",669.72700489799
"1844",47.61518,-122.31892,47.61465,-122.31411,"Broadway",1,"5/21/2015 21:26:54.038 ",365.740182980085
"1847",47.61035,-122.33737,47.61965,-122.32789,"Central Business District",23,"5/19/2015 17:13:50.966 ",1256.13169805992
"1849",47.60986,-122.33833,47.6165,-122.32852,"Central Business District",23,"5/20/2015 17:15:36.029 ",1043.22780701155
"1856",47.61038,-122.33773,47.61989,-122.32821,"Central Business District",23,"5/21/2015 17:22:08.976 ",1277.14278398141
"1860",47.61804,-122.31799,47.61998,-122.31437,"Broadway",1,"5/19/2015 10:49:44.976 ",347.017464022096
"1861",47.62148,-122.31242,47.62062,-122.3136,"Stevens",1,"5/19/2015 12:05:10.003 ",130.40032640887
"1862",47.61799,-122.31804,47.61959,-122.32416,"Broadway",18,"5/19/2015 18:45:54.000 ",492.551618443732
"1863",47.54072,-122.39463,47.57104,-122.3547,"Gatewood",6,"5/19/2015 6:13:54.019 ",4515.61450024732
"1865",47.54081,-122.39475,47.56102,-122.40373,"Gatewood",2,"5/19/2015 16:56:32.957 ",2348.75889811969
"1866",47.57598,-122.40825,47.56814,-122.40943,"Alki",2,"5/19/2015 17:10:45.034 ",877.232747215621
"1867",47.56277,-122.40633,47.55113,-122.39812,"Alki",2,"5/19/2015 17:21:37.958 ",1435.06145766696
"1868",47.54094,-122.39464,47.52199,-122.37671,"Gatewood",6,"5/19/2015 17:52:48.000 ",2503.22722572412
"1869",47.54079,-122.39454,47.56108,-122.38635,"Gatewood",6,"5/20/2015 7:33:08.006 ",2340.99282566843
"1871",47.5409,-122.39467,47.56259,-122.37987,"Gatewood",6,"5/21/2015 7:06:18.979 ",2658.26129959365
"1887",47.60465,-122.33645,47.61083,-122.33904,"Central Business District",23,"5/20/2015 7:59:50.035 ",714.889239892251
"1936",47.73114,-122.31336,47.73272,-122.31121,"Pinehurst",1,"5/19/2015 17:30:33.984 ",238.431113423616
"1937",47.73163,-122.31336,47.60262,-122.32584,"Pinehurst",6,"5/20/2015 6:07:39.994 ",14391.7699697537
"1939",47.71489,-122.34401,47.73374,-122.33359,"Haller Lake",6,"5/20/2015 15:52:57.965 ",2238.75606280469
"1940",47.73146,-122.3136,47.71986,-122.32457,"Pinehurst",6,"5/21/2015 5:52:34.003 ",1530.44769554146
"2044",47.61591,-122.33502,47.62043,-122.33435,"Belltown",6,"5/19/2015 17:37:07.968 ",505.669515973751
"2045",47.69406,-122.32631,47.62632,-122.33244,"Maple Leaf",6,"5/20/2015 9:06:16.013 ",7554.77569929533
"2046",47.61591,-122.335,47.61405,-122.3176,"Belltown",6,"5/20/2015 13:51:53.971 ",1322.03699499869
"2047",47.63413,-122.28083,47.64324,-122.31905,"Madison Park",6,"5/20/2015 15:56:22.042 ",3040.87178972228
"2048",47.64198,-122.32451,47.66743,-122.32168,"Eastlake",6,"5/20/2015 18:13:17.990 ",2841.01735221931
"2049",47.68186,-122.32864,47.6801,-122.32457,"Green Lake",1,"5/20/2015 19:45:54.979 ",362.533884593274
"2050",47.69392,-122.32619,47.67547,-122.32123,"Maple Leaf",6,"5/21/2015 8:39:54.979 ",2087.20997927144
"2051",47.62619,-122.33237,47.61633,-122.33355,"South Lake Union",6,"5/21/2015 9:20:38.026 ",1101.17534612902
"2052",47.61591,-122.33501,47.62327,-122.33419,"Belltown",6,"5/21/2015 17:35:07.958 ",821.61854002779
"2053",47.62604,-122.33214,47.64007,-122.32344,"South Lake Union",6,"5/21/2015 18:07:48.029 ",1692.68752966757
"2054",47.62649,-122.32978,47.69395,-122.32622,"South Lake Union",6,"5/19/2015 18:29:24.979 ",7514.35489869347
"2055",47.69395,-122.32622,47.67842,-122.31751,"Maple Leaf",23,"5/20/2015 6:24:30.010 ",1847.90837252813
"2056",47.62716,-122.33159,47.64537,-122.32577,"South Lake Union",23,"5/20/2015 16:26:30.998 ",2073.60447747526
"2057",47.64706,-122.32327,47.63298,-122.32274,"Eastlake",18,"5/20/2015 16:41:33.965 ",1567.88247034294
"2058",47.60784,-122.32261,47.60885,-122.32091,"First Hill",18,"5/20/2015 18:03:32.026 ",170.057300807691
"2059",47.60728,-122.31688,47.60801,-122.3171,"First Hill",18,"5/20/2015 18:17:26.995 ",82.9237006722492
"2060",47.68195,-122.32865,47.67994,-122.32537,"Green Lake",1,"5/20/2015 19:44:15.014 ",332.408177596403
"2061",47.69393,-122.32627,47.62848,-122.32918,"Maple Leaf",23,"5/21/2015 6:41:48.019 ",7289.12664228748
"2062",47.62731,-122.33134,47.69444,-122.33645,"South Lake Union",6,"5/21/2015 18:20:12.970 ",7482.69215477228
"2063",47.69301,-122.37775,47.69066,-122.37521,"Crown Hill",2,"5/19/2015 8:20:27.024 ",323.509853095796
"2064",47.65295,-122.35793,47.65016,-122.35313,"Fremont",1,"5/19/2015 8:50:56.026 ",475.418531541636
"2065",47.64978,-122.34988,47.65065,-122.35455,"Fremont",1,"5/19/2015 9:05:30.998 ",363.352309818362
"2066",47.65288,-122.35757,47.66307,-122.37897,"Fremont",2,"5/19/2015 11:52:04.973 ",1965.03846877667
"2067",47.6528,-122.35795,47.66402,-122.36603,"Fremont",2,"5/19/2015 17:29:22.963 ",1388.18032292969
"2068",47.69301,-122.37805,47.69062,-122.3581,"Crown Hill",6,"5/19/2015 19:00:07.027 ",1518.36799232603
"2069",47.69419,-122.34891,47.692,-122.35391,"Greenwood",6,"5/19/2015 19:38:12.998 ",446.982697270509
"2070",47.69193,-122.35502,47.69062,-122.36054,"Greenwood",6,"5/19/2015 21:19:28.042 ",438.578457978641
"2071",47.67906,-122.36074,47.6906,-122.36609,"Phinney Ridge",6,"5/19/2015 21:47:43.037 ",1345.7397865315
"2072",47.69291,-122.37789,47.69061,-122.37579,"Crown Hill",2,"5/20/2015 7:19:41.981 ",300.52392029235
"2073",47.65276,-122.35807,47.6504,-122.3541,"Fremont",1,"5/20/2015 12:01:56.035 ",397.048635690134
"2074",47.64998,-122.3514,47.65193,-122.35665,"Fremont",1,"5/20/2015 13:13:32.966 ",449.575177046409
"2075",47.65284,-122.35804,47.65005,-122.35404,"Fremont",1,"5/20/2015 14:32:09.974 ",431.780933189085
"2076",47.64986,-122.35092,47.64989,-122.35142,"Fremont",1,"5/20/2015 14:48:09.014 ",37.644133803141
"2077",47.65283,-122.35788,47.66427,-122.36619,"Fremont",2,"5/20/2015 16:46:10.013 ",1417.74893670282
"2078",47.69298,-122.37813,47.68812,-122.3661,"Crown Hill",2,"5/21/2015 8:13:48.029 ",1051.33048885537
"2079",47.65294,-122.35808,47.65035,-122.35472,"Fremont",1,"5/21/2015 12:01:32.016 ",382.899627515568
"2080",47.64968,-122.35047,47.65098,-122.35554,"Fremont",1,"5/21/2015 12:19:42.989 ",406.813179633668
"2081",47.65288,-122.35793,47.66338,-122.36617,"Fremont",2,"5/21/2015 17:45:48.960 ",1322.09569768588
"2082",47.69304,-122.37815,47.70495,-122.34805,"Crown Hill",6,"5/21/2015 19:57:43.978 ",2615.97812630483
"2083",47.70413,-122.31887,47.70873,-122.33152,"Maple Leaf",6,"5/21/2015 21:01:23.981 ",1077.1197496981
"2084",47.69301,-122.37811,47.69462,-122.38251,"Crown Hill",1,"5/19/2015 12:15:12.989 ",375.250922563361
"2085",47.69304,-122.37808,47.69062,-122.37462,"Crown Hill",1,"5/19/2015 15:07:38.957 ",373.884138256687
"2086",47.69121,-122.35554,47.69423,-122.34873,"Greenwood",6,"5/19/2015 19:04:58.973 ",611.063177450813
"2087",47.69181,-122.35509,47.67739,-122.36031,"Greenwood",6,"5/19/2015 21:22:19.978 ",1652.20679523387
"2088",47.67902,-122.36079,47.69294,-122.37803,"Phinney Ridge",6,"5/19/2015 21:50:57.005 ",2017.50194616382
"2089",47.69129,-122.35555,47.69059,-122.35029,"Greenwood",6,"5/20/2015 12:45:40.003 ",401.773618491743
"2090",47.67297,-122.36797,47.68676,-122.37675,"West Woodland",6,"5/21/2015 13:03:50.976 ",1670.19284422583
"2111",47.6229,-122.3581,47.61867,-122.35236,"Lower Queen Anne",23,"5/21/2015 6:35:09.974 ",638.140709313616
"2112",47.60861,-122.33192,47.62464,-122.33828,"Central Business District",17,"5/21/2015 16:28:03.014 ",1847.16904578535
"2113",47.70424,-122.33214,47.69143,-122.34461,"North College Park",17,"5/21/2015 16:58:25.018 ",1704.80788170453
"2114",47.62412,-122.35881,47.62461,-122.34257,"Lower Queen Anne",2,"5/19/2015 10:39:48.989 ",1219.67560446861
"2115",47.65493,-122.30699,47.65404,-122.30619,"University District",1,"5/19/2015 12:23:34.973 ",115.819974304059
"2116",47.65449,-122.30471,47.65197,-122.30799,"University District",1,"5/19/2015 13:12:40.003 ",373.080032198387
"2117",47.62409,-122.35881,47.62462,-122.34254,"Lower Queen Anne",2,"5/20/2015 8:26:05.971 ",1222.1312979935
"2118",47.65173,-122.30784,47.65158,-122.30819,"University District",2,"5/20/2015 17:42:22.982 ",31.1075297410401
"2119",47.62408,-122.35886,47.62467,-122.3553,"Lower Queen Anne",6,"5/20/2015 20:24:22.032 ",275.056252703357
"2120",47.62495,-122.35417,47.61734,-122.34533,"Lower Queen Anne",6,"5/20/2015 20:30:12.989 ",1075.91834725288
"2121",47.6078,-122.33422,47.61638,-122.34551,"Central Business District",6,"5/20/2015 20:38:30.998 ",1276.75965305104
"2122",47.62406,-122.35879,47.61276,-122.34008,"Lower Queen Anne",23,"5/21/2015 6:09:06.998 ",1885.03847010223
"2123",47.61416,-122.33645,47.60789,-122.33535,"Belltown",1,"5/21/2015 8:15:05.011 ",702.838113458997
"2124",47.60799,-122.33507,47.6188,-122.32893,"Central Business District",23,"5/21/2015 8:28:05.030 ",1288.56201444883
"2125",47.65456,-122.30723,47.65543,-122.31208,"University District",23,"5/21/2015 12:21:34.963 ",376.347385175688
"2126",47.62412,-122.35872,47.61505,-122.3415,"Lower Queen Anne",6,"5/21/2015 21:35:02.026 ",1639.80294757654
"2127",47.60797,-122.33451,47.61868,-122.3556,"Central Business District",6,"5/21/2015 21:43:41.030 ",1981.4837628445
"2128",47.62423,-122.35798,47.6131,-122.34405,"Lower Queen Anne",23,"5/19/2015 8:28:12.979 ",1621.00062954894
"2129",47.60891,-122.33487,47.61738,-122.3532,"Central Business District",6,"5/19/2015 21:55:32.966 ",1667.68640026336
"2130",47.6241,-122.35685,47.61232,-122.34288,"Lower Queen Anne",23,"5/20/2015 7:42:32.976 ",1678.83341293774
"2131",47.60919,-122.33474,47.61862,-122.35053,"Central Business District",6,"5/20/2015 20:40:10.963 ",1583.04084429375
"2132",47.6241,-122.35882,47.61687,-122.34856,"Lower Queen Anne",23,"5/21/2015 6:04:28.963 ",1113.74514808062
"2133",47.60896,-122.33467,47.62004,-122.3594,"Central Business District",6,"5/21/2015 21:44:49.978 ",2228.2939475274
"2134",47.69457,-122.3758,47.67863,-122.37688,"Crown Hill",23,"5/20/2015 9:11:35.002 ",1776.27746151243
"2135",47.60872,-122.33834,47.61498,-122.34515,"Central Business District",23,"5/20/2015 18:59:32.986 ",864.175617312732
"2136",47.6945,-122.3758,47.67892,-122.37691,"Crown Hill",23,"5/21/2015 9:11:29.040 ",1736.3512656031
"2137",47.70154,-122.36379,47.69514,-122.37313,"Greenwood",6,"5/21/2015 21:04:00.019 ",998.626536890691
"2138",47.62573,-122.35877,47.65147,-122.37623,"Lower Queen Anne",6,"5/20/2015 14:45:41.962 ",3150.46770711879
"2139",47.70061,-122.37764,47.68681,-122.37684,"North Beach/Blue Ridge",6,"5/20/2015 15:31:45.984 ",1537.37800909048
"2140",47.62954,-122.34239,47.63829,-122.34962,"Westlake",6,"5/20/2015 16:01:29.971 ",1114.85968766031
"2141",47.63525,-122.34693,47.62617,-122.3475,"East Queen Anne",6,"5/20/2015 17:14:58.013 ",1011.68506327519
"2142",47.62594,-122.35923,47.61833,-122.34688,"Lower Queen Anne",6,"5/20/2015 18:16:08.976 ",1255.5087540498
"2143",47.61217,-122.33333,47.61855,-122.33878,"Central Business District",6,"5/20/2015 21:41:46.982 ",819.554270208891
"2144",47.62753,-122.35672,47.63385,-122.35678,"Lower Queen Anne",6,"5/21/2015 17:30:49.968 ",703.55358046451
"2145",47.63385,-122.35678,47.63519,-122.34728,"East Queen Anne",6,"5/21/2015 17:39:56.016 ",728.072507062559
"2146",47.63524,-122.34692,47.64311,-122.34934,"East Queen Anne",6,"5/21/2015 17:56:32.035 ",894.691044131075
"2147",47.62481,-122.35432,47.62501,-122.35517,"Lower Queen Anne",1,"5/21/2015 20:01:59.030 ",67.5477433559157
"2148",47.72315,-122.34839,47.69874,-122.34471,"Bitter Lake",6,"5/19/2015 14:54:53.971 ",2731.25381722711
"2149",47.62367,-122.3407,47.66133,-122.32222,"South Lake Union",6,"5/19/2015 19:15:27.965 ",4415.47399562977
"2150",47.72334,-122.34899,47.69424,-122.3446,"Bitter Lake",6,"5/20/2015 9:15:05.990 ",3256.04519853513
"2151",47.62347,-122.3408,47.62769,-122.33019,"South Lake Union",6,"5/20/2015 9:47:29.040 ",924.307460452931
"2152",47.62792,-122.32979,47.62447,-122.34345,"South Lake Union",6,"5/20/2015 10:16:49.008 ",1094.44398387478
"2153",47.62556,-122.34502,47.62402,-122.34087,"Lower Queen Anne",1,"5/20/2015 10:31:18.970 ",355.438262599221
"2154",47.62345,-122.3407,47.6246,-122.34562,"South Lake Union",6,"5/20/2015 14:04:34.982 ",390.708383707993
"2155",47.72229,-122.34544,47.70213,-122.34475,"Bitter Lake",6,"5/21/2015 11:44:24.029 ",2244.79595785458
"2156",47.61398,-122.33442,47.62211,-122.34055,"Belltown",6,"5/21/2015 12:30:27.965 ",1015.21128779593
"2157",47.62932,-122.34506,47.62463,-122.34604,"East Queen Anne",1,"5/21/2015 12:53:14.035 ",527.24003949244
"2158",47.62358,-122.34007,47.62463,-122.34602,"South Lake Union",6,"5/21/2015 18:02:47.962 ",461.467395318931
"2159",47.73359,-122.35573,47.72315,-122.34908,"Broadview",6,"5/21/2015 19:01:08.976 ",1264.35714558285
"2167",47.59807,-122.32784,47.59254,-122.32307,"International District",25,"5/21/2015 18:48:20.016 ",712.167516644979
"2168",47.54358,-122.3747,47.52525,-122.36053,"High Point",6,"5/19/2015 15:19:58.022 ",2301.68561081983
"2169",47.52439,-122.36558,47.53789,-122.37661,"Roxhill",6,"5/19/2015 16:32:33.014 ",1716.31717371217
"2170",47.54348,-122.37432,47.53429,-122.35231,"High Point",6,"5/20/2015 8:55:50.995 ",1944.86897881141
"2173",47.54356,-122.3747,47.57623,-122.37114,"High Point",6,"5/21/2015 17:20:25.037 ",3646.62707207974
"2174",47.57532,-122.37083,47.58038,-122.38527,"Industrial District",6,"5/21/2015 18:04:26.026 ",1221.93928522195
"2175",47.58033,-122.38651,47.5748,-122.38685,"North Admiral",6,"5/21/2015 18:38:50.986 ",616.126043972778
