"","olat","olng","lat10","lon10","neighborhood","mode","time_start","dis"
"1211",47.51982,-122.38791,47.52248,-122.36886,"Fauntleroy",6,"5/20/2015 9:42:16.013 ",1462.39616344674
"1212",47.51986,-122.38793,47.52316,-122.33489,"Fauntleroy",6,"5/20/2015 16:09:19.987 ",4004.19716850944
"1214",47.51968,-122.38768,47.5588,-122.38672,"Fauntleroy",6,"5/20/2015 17:17:00.010 ",4355.416026769
"1215",47.561,-122.38424,47.53694,-122.38179,"Genesee",6,"5/20/2015 19:42:25.027 ",2684.66555907755
"1216",47.51978,-122.38772,47.5518,-122.38847,"Fauntleroy",6,"5/21/2015 10:02:58.013 ",3564.89574060026
"1217",47.55143,-122.38726,47.51817,-122.38958,"Seaview",6,"5/21/2015 11:22:20.035 ",3706.58967368088
"1218",47.51977,-122.38793,47.56013,-122.403,"Fauntleroy",6,"5/21/2015 12:04:43.997 ",4633.38886875345
"1219",47.57834,-122.41318,47.5608,-122.38816,"Alki",6,"5/21/2015 14:17:50.986 ",2709.92636891135
"1220",47.51976,-122.38775,47.56209,-122.3761,"Fauntleroy",7,"5/19/2015 6:26:07.987 ",4792.79092605077
"1223",47.51974,-122.3876,47.56562,-122.37492,"Fauntleroy",7,"5/20/2015 6:26:56.026 ",5195.46050711785
"1226",47.5197,-122.38781,47.57099,-122.34936,"Fauntleroy",7,"5/21/2015 6:22:30.000 ",6398.95766864552
"1228",47.67596,-122.36148,47.63212,-122.3423,"West Woodland",6,"5/20/2015 10:33:41.962 ",5087.75821309547
"1229",47.61267,-122.33454,47.60948,-122.33827,"Central Business District",1,"5/20/2015 12:08:14.986 ",452.173561523948
"1230",47.60948,-122.33827,47.61096,-122.33427,"Central Business District",1,"5/20/2015 13:11:00.038 ",342.431803153433
"1231",47.61273,-122.3352,47.62195,-122.33065,"Central Business District",6,"5/20/2015 15:01:42.989 ",1081.66377327676
"1232",47.62024,-122.32885,47.67602,-122.34774,"South Lake Union",6,"5/20/2015 16:02:35.030 ",6368.94948278908
"1233",47.68374,-122.35556,47.65525,-122.38104,"Greenwood",6,"5/21/2015 11:55:19.978 ",3702.25669303808
"1235",47.67618,-122.36675,47.67631,-122.32481,"Whittier Heights",6,"5/21/2015 21:56:01.997 ",3143.58475379451
"1239",47.62235,-122.31297,47.62207,-122.31635,"Broadway",1,"5/19/2015 8:08:57.034 ",255.513478395169
"1240",47.62207,-122.31635,47.62238,-122.32133,"Broadway",1,"5/19/2015 14:02:06.979 ",375.245070659081
"1241",47.6224,-122.32132,47.62206,-122.31653,"Broadway",1,"5/19/2015 15:11:48.998 ",361.386403163953
"1242",47.62235,-122.31288,47.62203,-122.31641,"Broadway",1,"5/20/2015 8:15:41.990 ",267.244743679191
"1243",47.62204,-122.31642,47.62754,-122.31574,"Broadway",1,"5/20/2015 16:50:42.000 ",614.379183124203
"1244",47.62964,-122.31528,47.62305,-122.31496,"Broadway",1,"5/20/2015 17:49:17.962 ",733.988189928481
"1245",47.62199,-122.31647,47.62972,-122.31551,"Broadway",1,"5/21/2015 17:04:01.027 ",863.508686608027
"1246",47.62968,-122.31531,47.62359,-122.31489,"Broadway",1,"5/21/2015 17:49:13.987 ",678.667604622408
"1247",47.60795,-122.33748,47.61308,-122.32942,"Central Business District",23,"5/19/2015 17:41:18.960 ",831.869614781082
"1248",47.62149,-122.31672,47.61888,-122.32598,"Broadway",23,"5/20/2015 7:16:49.008 ",753.116082579959
"1249",47.60542,-122.34052,47.6102,-122.3377,"Central Business District",1,"5/20/2015 16:42:06.019 ",572.653550074538
"1250",47.61025,-122.33775,47.61883,-122.32519,"Central Business District",23,"5/20/2015 16:57:17.021 ",1341.87103569688
"1251",47.62199,-122.31627,47.62292,-122.31269,"Broadway",1,"5/21/2015 7:22:42.038 ",287.870270950926
"1252",47.62292,-122.31269,47.61306,-122.33341,"Broadway",23,"5/21/2015 7:37:25.997 ",1903.17083029129
"1253",47.61012,-122.33726,47.61643,-122.32677,"Central Business District",23,"5/21/2015 17:49:31.958 ",1055.03719455255
"1254",47.68258,-122.31667,47.70288,-122.32488,"Roosevelt",6,"5/19/2015 7:51:15.005 ",2342.0227215644
"1255",47.70932,-122.3211,47.67628,-122.31172,"Pinehurst",6,"5/19/2015 8:50:09.974 ",3744.54803221308
"1256",47.6709,-122.3111,47.61903,-122.32869,"University District",6,"5/19/2015 11:49:20.035 ",5922.92700716358
"1258",47.59836,-122.32448,47.66495,-122.31767,"International District",6,"5/19/2015 14:13:01.978 ",7430.34797372967
"1259",47.67082,-122.31145,47.61938,-122.32886,"University District",6,"5/20/2015 6:52:59.002 ",5873.25503191658
"1269",47.68254,-122.3167,47.70083,-122.32399,"Roosevelt",6,"5/19/2015 7:51:46.022 ",2108.03723278964
"1270",47.70083,-122.32399,47.6722,-122.31722,"Maple Leaf",23,"5/19/2015 16:57:20.995 ",3227.20456599714
"1271",47.67082,-122.31118,47.63719,-122.32337,"University District",6,"5/20/2015 6:52:13.987 ",3853.65125069944
"1281",47.59952,-122.33283,47.6173,-122.35822,"Pioneer Square",2,"5/19/2015 18:53:02.976 ",2747.46553024141
"1282",47.67056,-122.38667,47.63766,-122.38175,"Adams",2,"5/20/2015 8:28:35.962 ",3680.94605626863
"1283",47.59952,-122.33282,47.62477,-122.36948,"Pioneer Square",2,"5/20/2015 18:48:41.962 ",3933.14534749757
"1284",47.67047,-122.38663,47.65089,-122.37641,"Adams",2,"5/21/2015 8:08:45.024 ",2310.40172362669
"1285",47.59942,-122.33266,47.62008,-122.36176,"Pioneer Square",2,"5/21/2015 19:24:56.995 ",3171.57567895038
"1321",47.60064,-122.32718,47.59925,-122.32784,"International District",26,"5/19/2015 9:38:45.024 ",162.471574424229
"1322",47.62331,-122.33724,47.61689,-122.33298,"South Lake Union",23,"5/19/2015 19:26:58.042 ",782.897229654762
"1323",47.60067,-122.32717,47.6078,-122.33478,"International District",26,"5/20/2015 9:29:17.981 ",977.866330508171
"1324",47.62381,-122.33672,47.59596,-122.32169,"South Lake Union",26,"5/20/2015 18:30:18.029 ",3299.0731453423
"1325",47.60088,-122.32716,47.5993,-122.32678,"International District",26,"5/21/2015 9:23:55.968 ",178.182697227071
"1326",47.62335,-122.33577,47.62484,-122.33262,"South Lake Union",26,"5/21/2015 17:40:41.030 ",288.73502797813
"1327",47.61731,-122.32403,47.6184,-122.3358,"Broadway",1,"5/19/2015 6:37:53.962 ",891.486077635184
"1328",47.61857,-122.35122,47.61833,-122.33534,"Belltown",23,"5/19/2015 15:05:11.040 ",1191.87946541149
"1329",47.61729,-122.32396,47.62301,-122.32786,"Broadway",1,"5/19/2015 16:15:55.008 ",700.771997261259
"1330",47.64107,-122.32197,47.63303,-122.32289,"Montlake",1,"5/19/2015 17:14:21.034 ",897.665211139095
"1331",47.61391,-122.32201,47.61724,-122.32375,"First Hill",1,"5/19/2015 18:42:05.990 ",393.017412216226
"1332",47.61727,-122.32383,47.61852,-122.33861,"Broadway",1,"5/20/2015 6:34:48.979 ",1117.74682895217
"1333",47.61833,-122.35161,47.74672,-122.32914,"Belltown",22,"5/20/2015 8:44:07.958 ",14391.1768240312
"1336",47.61721,-122.32397,47.61786,-122.34298,"Broadway",1,"5/21/2015 6:42:07.978 ",1428.30326615638
"1337",47.6303,-122.31636,47.6194,-122.3233,"Broadway",1,"5/21/2015 17:39:33.034 ",1320.38432148901
"1338",47.63804,-122.34689,47.61516,-122.33056,"East Queen Anne",7,"5/19/2015 12:34:24.010 ",2826.33393133789
"1339",47.60705,-122.30932,47.6065,-122.32331,"Minor",7,"5/19/2015 14:12:28.973 ",1051.77888685371
"1340",47.63777,-122.34682,47.6353,-122.35699,"East Queen Anne",1,"5/19/2015 15:54:26.006 ",810.897041256033
"1341",47.6378,-122.34691,47.63512,-122.35719,"East Queen Anne",1,"5/20/2015 17:20:15.014 ",826.809954224717
"1342",47.63518,-122.35711,47.63822,-122.34846,"West Queen Anne",1,"5/20/2015 18:03:27.965 ",731.788672673297
"1343",47.63785,-122.34675,47.63924,-122.35714,"East Queen Anne",1,"5/21/2015 8:14:16.022 ",794.542358145354
"1344",47.63694,-122.35918,47.63827,-122.34882,"West Queen Anne",1,"5/21/2015 10:29:30.970 ",791.071822487177
"1345",47.63785,-122.34685,47.69595,-122.33506,"East Queen Anne",7,"5/21/2015 12:12:29.002 ",6527.77651141737
"1346",47.70431,-122.32615,47.71446,-122.34352,"Maple Leaf",7,"5/21/2015 13:47:54.989 ",1723.2412238218
"1347",47.71471,-122.34291,47.65542,-122.34736,"Haller Lake",7,"5/21/2015 14:36:46.022 ",6608.55233048946
"1348",47.638,-122.34678,47.6406,-122.36798,"East Queen Anne",7,"5/21/2015 15:25:13.987 ",1616.26568456837
"1349",47.64039,-122.39882,47.64319,-122.36561,"Southeast Magnolia",7,"5/21/2015 15:59:04.992 ",2510.27662156953
"1350",47.61321,-122.34013,47.63705,-122.34715,"Belltown",22,"5/21/2015 22:14:17.030 ",2705.61574431111
"1358",47.64352,-122.30441,47.64265,-122.3069,"Montlake",6,"5/19/2015 8:46:05.981 ",210.371503490261
"1359",47.64909,-122.30808,47.61302,-122.30756,"University District",6,"5/19/2015 18:12:32.026 ",4015.48352234198
"1360",47.60652,-122.31555,47.68229,-122.32121,"Minor",6,"5/19/2015 20:07:30.029 ",8445.35295217107
"1361",47.72034,-122.29507,47.82638,-122.26357,"Olympic Hills",6,"5/19/2015 21:40:00.019 ",12037.2621983727
"1363",47.64096,-122.30944,47.64509,-122.30485,"Montlake",6,"5/20/2015 9:05:13.978 ",574.353205815071
"1364",47.64144,-122.30916,47.61703,-122.30747,"Montlake",6,"5/20/2015 18:13:45.984 ",2720.26497444515
"1365",47.60649,-122.31547,47.78253,-122.3167,"Minor",6,"5/20/2015 18:58:49.958 ",19596.8998666933
"1367",47.64104,-122.31034,47.64686,-122.3048,"Montlake",6,"5/21/2015 9:15:33.984 ",769.667228843323
"1368",47.60624,-122.31588,47.65335,-122.3225,"Minor",6,"5/21/2015 18:37:32.016 ",5267.72445257942
"1370",47.6423,-122.34389,47.65302,-122.31274,"East Queen Anne",7,"5/19/2015 15:57:58.032 ",2623.23256432385
"1371",47.70337,-122.32957,47.71377,-122.33723,"Maple Leaf",1,"5/20/2015 9:32:03.005 ",1292.11257876268
"1372",47.71222,-122.33467,47.77773,-122.31764,"Haller Lake",7,"5/20/2015 14:38:34.022 ",7403.12040141995
"1376",47.71261,-122.33742,47.78215,-122.31647,"Haller Lake",7,"5/21/2015 14:32:21.984 ",7898.38988465747
"1378",47.60512,-122.31586,47.79077,-122.31611,"Minor",7,"5/21/2015 20:14:21.984 ",20666.4719537631
"1380",47.68051,-122.35495,47.61183,-122.33911,"Phinney Ridge",23,"5/19/2015 9:55:28.042 ",7737.16404036002
"1381",47.61165,-122.33774,47.67929,-122.35532,"Central Business District",23,"5/19/2015 19:44:57.005 ",7644.21159554105
"1382",47.68058,-122.35519,47.61252,-122.34125,"Phinney Ridge",23,"5/20/2015 9:28:00.998 ",7648.19353224853
"1383",47.612,-122.33901,47.68052,-122.35507,"Belltown",7,"5/20/2015 20:19:23.002 ",7722.12052215488
"1384",47.68052,-122.35507,47.66269,-122.32271,"Phinney Ridge",6,"5/21/2015 12:43:13.037 ",3134.26481209962
"1385",47.68057,-122.35515,47.71518,-122.32574,"Phinney Ridge",7,"5/20/2015 11:14:07.987 ",4438.36634549059
"1387",47.68045,-122.35538,47.61678,-122.34432,"Phinney Ridge",7,"5/20/2015 19:59:07.958 ",7136.07781969407
"1388",47.61274,-122.33917,47.67609,-122.34868,"Belltown",7,"5/20/2015 20:12:26.986 ",7088.0663724929
"1389",47.68052,-122.35506,47.66101,-122.35444,"Phinney Ridge",23,"5/21/2015 8:53:50.035 ",2172.34048778047
"1390",47.61896,-122.34352,47.68052,-122.35498,"South Lake Union",23,"5/21/2015 17:57:52.042 ",6906.50593003671
"1391",47.71963,-122.31235,47.70959,-122.32006,"Olympic Hills",6,"5/19/2015 12:35:40.042 ",1258.01598269684
"1392",47.70666,-122.31501,47.67904,-122.3263,"Maple Leaf",7,"5/20/2015 15:55:28.042 ",3188.89942016818
"1393",47.67829,-122.3274,47.67768,-122.32665,"Green Lake",7,"5/20/2015 16:05:38.026 ",88.1533148582824
"1394",47.61462,-122.31799,47.59538,-122.32094,"Broadway",6,"5/19/2015 7:38:47.040 ",2153.2013433411
"1395",47.54838,-122.32292,47.59406,-122.32372,"Georgetown",6,"5/19/2015 7:53:01.018 ",5085.42928911927
"1397",47.54835,-122.32306,47.59887,-122.31659,"Georgetown",6,"5/19/2015 16:50:45.024 ",5644.81266999168
"1398",47.59908,-122.31721,47.61284,-122.31703,"International District",6,"5/19/2015 17:25:53.962 ",1531.81576909972
"1399",47.61507,-122.31773,47.56402,-122.32166,"Broadway",6,"5/20/2015 7:39:40.003 ",5690.5145782795
"1400",47.54803,-122.32268,47.59317,-122.32355,"Georgetown",6,"5/20/2015 7:51:32.026 ",5025.38662657753
"1402",47.54833,-122.32304,47.59581,-122.32388,"Georgetown",6,"5/20/2015 17:07:02.035 ",5285.82590672132
"1403",47.61494,-122.31857,47.68212,-122.31882,"Broadway",6,"5/20/2015 21:30:41.011 ",7478.46689232893
"1404",47.69578,-122.3183,47.61531,-122.32727,"Maple Leaf",6,"5/20/2015 21:51:19.037 ",8983.09490707753
"1405",47.61405,-122.31749,47.58978,-122.30729,"Broadway",2,"5/21/2015 7:54:47.030 ",2808.10940103108
"1407",47.61436,-122.31833,47.56563,-122.32125,"Broadway",6,"5/19/2015 7:41:07.958 ",5429.02679681617
"1408",47.59894,-122.31674,47.61296,-122.31636,"International District",6,"5/19/2015 17:25:44.026 ",1560.95983711466
"1409",47.548,-122.32275,47.61261,-122.31673,"Georgetown",6,"5/20/2015 17:16:37.978 ",7206.54425564363
"1412",47.61035,-122.33737,47.63177,-122.32427,"Central Business District",23,"5/19/2015 17:13:50.966 ",2579.11152869142
"1413",47.60986,-122.33833,47.62929,-122.32672,"Central Business District",23,"5/20/2015 17:15:36.029 ",2331.78280115041
"1419",47.61038,-122.33773,47.64302,-122.31251,"Central Business District",23,"5/21/2015 17:22:08.976 ",4096.61056062855
"1422",47.61804,-122.31799,47.62141,-122.31247,"Broadway",1,"5/19/2015 10:49:44.976 ",558.828811688997
"1423",47.61799,-122.31804,47.61018,-122.33187,"Broadway",18,"5/19/2015 18:45:54.000 ",1353.87626548372
"1424",47.54072,-122.39463,47.58975,-122.32036,"Gatewood",6,"5/19/2015 6:13:54.019 ",7804.53927572577
"1426",47.54081,-122.39475,47.56917,-122.40852,"Gatewood",2,"5/19/2015 16:56:32.957 ",3322.19557918027
"1427",47.57598,-122.40825,47.56277,-122.40633,"Alki",2,"5/19/2015 17:10:45.034 ",1477.58419082611
"1428",47.56277,-122.40633,47.5406,-122.39639,"Alki",2,"5/19/2015 17:21:37.958 ",2578.47341076402
"1429",47.52294,-122.36579,47.54082,-122.39476,"Roxhill",6,"5/19/2015 18:28:20.006 ",2950.04307087496
"1430",47.54079,-122.39454,47.56122,-122.38151,"Gatewood",6,"5/20/2015 7:33:08.006 ",2476.01700918347
"1432",47.5409,-122.39467,47.57157,-122.36126,"Gatewood",6,"5/21/2015 7:06:18.979 ",4237.50000009271
"1444",47.60979,-122.34609,47.6141,-122.4821,"Pike-Market",32,"5/20/2015 18:42:33.984 ",10218.2560940174
"1483",47.73163,-122.31336,47.54087,-122.30362,"Pinehurst",6,"5/20/2015 6:07:39.994 ",21247.8706644339
"1485",47.71489,-122.34401,47.73088,-122.31347,"Haller Lake",6,"5/20/2015 15:52:57.965 ",2898.08914792765
"1486",47.73146,-122.3136,47.63675,-122.32324,"Pinehurst",6,"5/21/2015 5:52:34.003 ",10567.7919695833
"1559",47.61591,-122.33502,47.62386,-122.33416,"Belltown",6,"5/19/2015 17:37:07.968 ",887.339444123384
"1560",47.61591,-122.335,47.61873,-122.30311,"Belltown",6,"5/20/2015 13:51:53.971 ",2413.46943989596
"1561",47.63413,-122.28083,47.64321,-122.3235,"Madison Park",6,"5/20/2015 15:56:22.042 ",3356.3858995727
"1562",47.64198,-122.32451,47.67705,-122.32301,"Eastlake",6,"5/20/2015 18:13:17.990 ",3905.59418072715
"1563",47.69392,-122.32619,47.64419,-122.32316,"Maple Leaf",6,"5/21/2015 8:39:54.979 ",5540.57614082091
"1564",47.62619,-122.33237,47.61591,-122.33501,"South Lake Union",6,"5/21/2015 9:20:38.026 ",1161.38197415179
"1565",47.61591,-122.33501,47.62604,-122.33214,"Belltown",6,"5/21/2015 17:35:07.958 ",1148.04391182083
"1566",47.62604,-122.33214,47.64518,-122.32209,"South Lake Union",6,"5/21/2015 18:07:48.029 ",2260.09074852133
"1567",47.69395,-122.32622,47.66349,-122.31744,"Maple Leaf",23,"5/20/2015 6:24:30.010 ",3454.0573736772
"1568",47.62716,-122.33159,47.64737,-122.3232,"South Lake Union",23,"5/20/2015 16:26:30.998 ",2336.13081451015
"1569",47.64706,-122.32327,47.61702,-122.32672,"Eastlake",18,"5/20/2015 16:41:33.965 ",3354.03768108377
"1570",47.60784,-122.32261,47.60735,-122.32051,"First Hill",18,"5/20/2015 18:03:32.026 ",166.781452510879
"1571",47.60728,-122.31688,47.61591,-122.32901,"First Hill",18,"5/20/2015 18:17:26.995 ",1323.47591247624
"1572",47.68195,-122.32865,47.68019,-122.32371,"Green Lake",1,"5/20/2015 19:44:15.014 ",418.879969580542
"1573",47.68019,-122.32371,47.6939,-122.32612,"Green Lake",6,"5/20/2015 20:01:52.032 ",1536.8386949966
"1574",47.69393,-122.32627,47.62702,-122.33148,"Maple Leaf",23,"5/21/2015 6:41:48.019 ",7458.62315572346
"1575",47.62731,-122.33134,47.69373,-122.3261,"South Lake Union",6,"5/21/2015 18:20:12.970 ",7404.27100451493
"1576",47.69301,-122.37775,47.67645,-122.36601,"Crown Hill",2,"5/19/2015 8:20:27.024 ",2042.64018173855
"1577",47.65295,-122.35793,47.65005,-122.35006,"Fremont",1,"5/19/2015 8:50:56.026 ",672.689060498813
"1578",47.64978,-122.34988,47.65299,-122.35787,"Fremont",1,"5/19/2015 9:05:30.998 ",697.629040230214
"1579",47.65288,-122.35757,47.67216,-122.37898,"Fremont",2,"5/19/2015 11:52:04.973 ",2680.10064199443
"1580",47.6528,-122.35795,47.67599,-122.36583,"Fremont",2,"5/19/2015 17:29:22.963 ",2648.23410510287
"1581",47.69301,-122.37805,47.69421,-122.34861,"Crown Hill",6,"5/19/2015 19:00:07.027 ",2209.93877580342
"1582",47.69193,-122.35502,47.6786,-122.36064,"Greenwood",6,"5/19/2015 21:19:28.042 ",1542.50019913884
"1583",47.67906,-122.36074,47.69296,-122.37823,"Phinney Ridge",6,"5/19/2015 21:47:43.037 ",2027.85048083926
"1584",47.69291,-122.37789,47.6783,-122.36615,"Crown Hill",2,"5/20/2015 7:19:41.981 ",1849.09351741588
"1585",47.65276,-122.35807,47.64998,-122.3514,"Fremont",1,"5/20/2015 12:01:56.035 ",588.174286319873
"1586",47.65284,-122.35804,47.64964,-122.35091,"Fremont",1,"5/20/2015 14:32:09.974 ",642.472967408633
"1587",47.64986,-122.35092,47.651,-122.3556,"Fremont",1,"5/20/2015 14:48:09.014 ",373.195459911889
"1588",47.65283,-122.35788,47.67582,-122.36596,"Fremont",2,"5/20/2015 16:46:10.013 ",2629.9492364072
"1589",47.69298,-122.37813,47.66879,-122.36627,"Crown Hill",2,"5/21/2015 8:13:48.029 ",2835.72937442303
"1590",47.65294,-122.35808,47.64962,-122.35152,"Fremont",1,"5/21/2015 12:01:32.016 ",615.29297841519
"1591",47.65288,-122.35793,47.67655,-122.36599,"Fremont",2,"5/21/2015 17:45:48.960 ",2703.33079918791
"1592",47.69304,-122.37815,47.70859,-122.32822,"Crown Hill",6,"5/21/2015 19:57:43.978 ",4121.77357514737
"1593",47.70413,-122.31887,47.70507,-122.35528,"Maple Leaf",6,"5/21/2015 21:01:23.981 ",2729.58147939736
"1594",47.69301,-122.37811,47.69224,-122.38288,"Crown Hill",1,"5/19/2015 12:15:12.989 ",367.550716018631
"1595",47.69304,-122.37808,47.69078,-122.36896,"Crown Hill",1,"5/19/2015 15:07:38.957 ",728.209794470159
"1596",47.69181,-122.35509,47.67902,-122.36079,"Greenwood",6,"5/19/2015 21:22:19.978 ",1486.47390019016
"1597",47.69129,-122.35555,47.68674,-122.31996,"Greenwood",6,"5/20/2015 12:45:40.003 ",2714.61486763044
"1598",47.69203,-122.31664,47.68672,-122.32066,"Maple Leaf",6,"5/20/2015 12:57:39.024 ",663.438665168547
"1599",47.67297,-122.36797,47.69302,-122.37795,"West Woodland",6,"5/21/2015 13:03:50.976 ",2353.94141961314
"1610",47.6229,-122.3581,47.61278,-122.34105,"Lower Queen Anne",23,"5/21/2015 6:35:09.974 ",1704.68617652987
"1611",47.60861,-122.33192,47.65849,-122.34718,"Central Business District",17,"5/21/2015 16:28:03.014 ",5669.38667795612
"1612",47.70424,-122.33214,47.67783,-122.34574,"North College Park",17,"5/21/2015 16:58:25.018 ",3111.56151495609
"1613",47.62412,-122.35881,47.63707,-122.3402,"Lower Queen Anne",2,"5/19/2015 10:39:48.989 ",2006.80946034513
"1614",47.62409,-122.35881,47.63323,-122.34028,"Lower Queen Anne",2,"5/20/2015 8:26:05.971 ",1722.71782742255
"1615",47.65173,-122.30784,47.65373,-122.3276,"University District",2,"5/20/2015 17:42:22.982 ",1498.3821603711
"1616",47.6078,-122.33422,47.62327,-122.35912,"Central Business District",6,"5/20/2015 20:38:30.998 ",2541.06562340331
"1617",47.62406,-122.35879,47.61355,-122.33674,"Lower Queen Anne",23,"5/21/2015 6:09:06.998 ",2026.41084894662
"1618",47.60799,-122.33507,47.63413,-122.32522,"Central Business District",23,"5/21/2015 8:28:05.030 ",3002.28198694363
"1619",47.65456,-122.30723,47.65545,-122.32775,"University District",23,"5/21/2015 12:21:34.963 ",1541.85899441054
"1620",47.62423,-122.35798,47.60883,-122.33671,"Lower Queen Anne",23,"5/19/2015 8:28:12.979 ",2342.30278415677
"1621",47.60891,-122.33487,47.62405,-122.35904,"Central Business District",6,"5/19/2015 21:55:32.966 ",2475.88520280991
"1622",47.6241,-122.35685,47.60912,-122.33551,"Lower Queen Anne",23,"5/20/2015 7:42:32.976 ",2311.93694146097
"1623",47.60919,-122.33474,47.62434,-122.35964,"Central Business District",6,"5/20/2015 20:40:10.963 ",2517.02765129253
"1624",47.6241,-122.35882,47.61301,-122.34016,"Lower Queen Anne",23,"5/21/2015 6:04:28.963 ",1866.7009701428
"1625",47.60896,-122.33467,47.62439,-122.35878,"Central Business District",6,"5/21/2015 21:44:49.978 ",2494.70049761243
"1626",47.69457,-122.3758,47.66863,-122.37648,"Crown Hill",23,"5/20/2015 9:11:35.002 ",2888.07727571038
"1627",47.60872,-122.33834,47.61844,-122.35502,"Central Business District",23,"5/20/2015 18:59:32.986 ",1654.5683741102
"1628",47.6945,-122.3758,47.66845,-122.37641,"Crown Hill",23,"5/21/2015 9:11:29.040 ",2900.23308219832
"1629",47.62573,-122.35877,47.66745,-122.37619,"Lower Queen Anne",6,"5/20/2015 14:45:41.962 ",4824.50162464994
"1630",47.70061,-122.37764,47.65394,-122.37624,"North Beach/Blue Ridge",6,"5/20/2015 15:31:45.984 ",5196.34023013365
"1631",47.62954,-122.34239,47.62978,-122.35165,"Westlake",6,"5/20/2015 16:01:29.971 ",695.202769942925
"1632",47.62594,-122.35923,47.61381,-122.33391,"Lower Queen Anne",6,"5/20/2015 18:16:08.976 ",2330.84577774405
"1633",47.61217,-122.33333,47.62569,-122.35829,"Central Business District",6,"5/20/2015 21:41:46.982 ",2402.68129428474
"1634",47.63765,-122.35646,47.626,-122.35918,"East Queen Anne",6,"5/21/2015 19:39:43.978 ",1312.82610793241
"1635",47.62481,-122.35432,47.62575,-122.35668,"Lower Queen Anne",1,"5/21/2015 20:01:59.030 ",205.671885665894
"1636",47.72315,-122.34839,47.68184,-122.34452,"Bitter Lake",6,"5/19/2015 14:54:53.971 ",4607.73839334695
"1637",47.62367,-122.3407,47.71162,-122.32868,"South Lake Union",6,"5/19/2015 19:15:27.965 ",9831.92841986668
"1638",47.72334,-122.34899,47.65977,-122.34743,"Bitter Lake",6,"5/20/2015 9:15:05.990 ",7077.54540312686
"1639",47.62347,-122.3408,47.62792,-122.32979,"South Lake Union",6,"5/20/2015 9:47:29.040 ",963.188109112424
"1640",47.62792,-122.32979,47.62657,-122.3449,"South Lake Union",6,"5/20/2015 10:16:49.008 ",1143.52904510388
"1641",47.62345,-122.3407,47.62683,-122.345,"South Lake Union",6,"5/20/2015 14:04:34.982 ",495.63335995534
"1642",47.72229,-122.34544,47.6829,-122.34456,"Bitter Lake",6,"5/21/2015 11:44:24.029 ",4385.37030549442
"1643",47.61398,-122.33442,47.6236,-122.33971,"Belltown",6,"5/21/2015 12:30:27.965 ",1142.09226959597
"1644",47.62932,-122.34506,47.62331,-122.34191,"East Queen Anne",1,"5/21/2015 12:53:14.035 ",709.544188928298
"1645",47.62358,-122.34007,47.62776,-122.34508,"South Lake Union",6,"5/21/2015 18:02:47.962 ",598.168090508669
"1646",47.73359,-122.35573,47.72309,-122.34853,"Broadview",6,"5/21/2015 19:01:08.976 ",1287.19794263735
"1654",47.59807,-122.32784,47.54605,-122.30858,"International District",25,"5/21/2015 18:48:20.016 ",5968.76417451385
"1655",47.54348,-122.37432,47.51157,-122.30566,"High Point",6,"5/20/2015 8:55:50.995 ",6265.27505294479
"1658",47.54356,-122.3747,47.57527,-122.37151,"High Point",6,"5/21/2015 17:20:25.037 ",3538.06579330084
"1659",47.58033,-122.38651,47.56049,-122.38682,"North Admiral",6,"5/21/2015 18:38:50.986 ",2208.70141617882
"1660",47.59701,-122.32417,47.59803,-122.32801,"International District",1,"5/19/2015 7:01:55.027 ",309.812757393415
"1661",47.59803,-122.32801,47.64023,-122.2576,"International District",23,"5/19/2015 7:20:51.965 ",7069.72238467496
"1663",47.597,-122.32412,47.61507,-122.3268,"International District",6,"5/20/2015 7:27:02.016 ",2021.57503019052
"1665",47.59701,-122.32402,47.59383,-122.32034,"International District",6,"5/20/2015 12:47:21.005 ",449.032894208379
"1667",47.59676,-122.324,47.61715,-122.32805,"International District",6,"5/21/2015 7:14:29.040 ",2290.06695187271
"1670",47.597,-122.32391,47.60016,-122.33225,"International District",1,"5/21/2015 19:50:15.994 ",718.102310509567
"1671",47.60107,-122.33462,47.59721,-122.32661,"Pioneer Square",1,"5/21/2015 21:39:01.958 ",739.023189458768
"1672",47.60296,-122.33007,47.61547,-122.32682,"Pioneer Square",1,"5/19/2015 5:10:19.978 ",1413.80576262589
"1674",47.65451,-122.35204,47.61941,-122.34768,"Fremont",23,"5/20/2015 4:16:21.014 ",3920.97705399956
"1675",47.60288,-122.33016,47.61466,-122.32996,"Pioneer Square",1,"5/20/2015 5:10:19.027 ",1311.42950397664
"1678",47.68665,-122.32831,47.70934,-122.33404,"Green Lake",1,"5/20/2015 16:50:57.034 ",2562.06292610163
"1679",47.71251,-122.34356,47.68075,-122.34513,"Haller Lake",1,"5/20/2015 18:44:25.008 ",3537.46335823181
"1680",47.65463,-122.35045,47.61601,-122.34709,"Fremont",23,"5/21/2015 4:17:51.043 ",4306.54045138136
"1681",47.60289,-122.33013,47.61694,-122.32672,"Pioneer Square",1,"5/21/2015 5:10:21.014 ",1584.83774183678
"1683",47.65037,-122.30715,47.66136,-122.31348,"University District",1,"5/21/2015 16:17:13.978 ",1312.24798165968
"1684",47.65447,-122.35186,47.65698,-122.36303,"Fremont",1,"5/21/2015 17:09:32.026 ",882.937248653406
"1685",47.65984,-122.36795,47.65424,-122.3575,"West Woodland",1,"5/21/2015 17:42:47.002 ",1001.28364039429
